text,label,template_id
"Hello, this is Priya from Wipro recruitment team. We reviewed your profile and would like to proceed with onboarding. Kindly share your bank account number and Aadhaar details to process your first month's salary in advance.",1,scam_30
"JP Morgan is hiring a Data Analyst. Location: Gurgaon. Experience: 6+ years. Skills required: Cloud Computing, Data Analysis. Send your resume to careers@jpmorgan.com.",0,legit_1
"Remote Data Scientist position at KPMG. We're a distributed team working across Kolkata and Bangalore. Stack: React, Go, TypeScript. Salary: 7.0 LPA. Apply: careers@kpmg.com",0,legit_17
"Join our early-stage startup Razorpay! We're building next-gen payments and need a Systems Administrator. Equity + competitive salary. If you're passionate about Mechanical Engineering, send your resume to careers@razorpay.com.",0,legit_18
We are pleased to inform you that you have been shortlisted for the Frontend Developer position at KPMG. The next round is a coding test scheduled on 6 June 2025. No fees required at any stage of recruitment.,0,legit_11
"We're offering a 4-month internship for Artificial Intelligence students at Freshworks, Mumbai. You'll work on real projects with our Machine Learning Engineer team. Stipend provided. Apply: https://careers.freshworks.com",0,legit_7
Congratulations! You have been selected for Swiggy internship. Pay ₹5999 registration fee to confirm your seat. Limited seats available. Contact recruit.flipkart@gmail.com immediately.,1,scam_0
"Earn ₹1,50,000/month by referring friends to Google! Pay ₹9999 membership fee. Each referral earns you ₹500. Unlimited income potential!",1,scam_23
Thank you for your interest in InstantHire Pvt Ltd. Your final round is a formality. Please share your banking details for salary account setup before we release your appointment letter.,1,scam_32
"Hey, my team at IBM India is hiring a Frontend Developer. Great work culture and benefits. If interested, apply through https://careers.ibmindia.com and I can refer you internally. Happy to chat!",0,legit_19
"Dear Candidate, We are delighted to extend an offer for the Software Engineer position at EasyMoney Corp. Kindly revert with your bank account details for payroll setup within 24 hours to avoid delay in onboarding.",1,scam_35
Selected for TechVision Solutions placement drive! Pay ₹499 exam fee. 100% placement guarantee. Offer valid till today only. Hurry! Email: placement.infosys@outlook.com,1,scam_7
"Exciting opportunity at DreamJob India! Earn ₹3,000/month working from home. Only requirement: pay ₹9999 one-time registration charge. Limited time offer!",1,scam_4
Wipro invites applications for QA Engineer. CTC: 4.5 LPA. Location: Bangalore. Qualifications: B.Tech/M.Tech in Data Science. Apply by 1 April 2025.,0,legit_4
"CRED certification exam registration is now open. A nominal exam fee of ₹1000 applies, fully refundable upon course completion. Register at https://careers.cred.com before 22 November 2025.",0,legit_22
"Dear Applicant, After careful consideration, we regret to inform you that we will not be moving forward with your application for the Frontend Developer position at Morgan Stanley. We encourage you to apply for future openings. Regards, HR Team",0,legit_21
"Join our early-stage startup Wipro! We're building next-gen payments and need a QA Engineer. Equity + competitive salary. If you're passionate about Data Science, send your resume to careers@wipro.com.",0,legit_18
"Exciting opportunity! Wipro is expanding and we're looking for talented Software Engineers. If you have 8+ years of experience in TypeScript and Cloud Computing, apply through the link in bio. #hiring #TypeScript",0,legit_13
"Google is pleased to offer you the position of Business Development Executive. To complete verification, please send a scanned copy of your ID proof and PAN card to hiring.paytm@gmail.com.",1,scam_31
"🚀 We're hiring! Razorpay needs a Backend Developer in Hyderabad. Great culture, competitive pay, learning opportunities. Check out the JD on our careers page. #openposition",0,legit_14
"FREE LAPTOP + ₹2,00,000/month job at PrimeWork Solutions. Just pay ₹499 shipping. WhatsApp +91 98765 43210",1,scam_27
"MegaCorp International is pleased to offer you the position of Business Development Executive. To complete verification, please send a scanned copy of your ID proof and PAN card to tcs.hr2024@gmail.com.",1,scam_31
"Hey, my team at Capgemini is hiring a Software Engineer. Great work culture and benefits. If interested, apply through https://careers.capgemini.com and I can refer you internally. Happy to chat!",0,legit_19
"Reminder: your IBM India interview is scheduled for 6 May 2025 at 11:00 IST. Please carry your original documents. This is a formal in-person process, no online payment is required at any stage.",0,legit_26
"TCS/Infosys/Wipro walk-in drive! No experience needed. ₹8,000/month CTC. Registration fee ₹999. Venue details after payment.",1,scam_22
🎉 Congratulations! Infosys internship offer! Pay ₹5999 to reserve your spot. High stipend guaranteed. Contact us on WhatsApp: +91 9999988888,1,scam_6
"Hey, my team at Infosys is hiring a Machine Learning Engineer. Great work culture and benefits. If interested, apply through https://careers.infosys.com and I can refer you internally. Happy to chat!",0,legit_19
"Job Opening: Product Manager at IBM India, Delhi NCR. We offer a collaborative work environment, health insurance, and competitive compensation. Apply through our careers page: https://careers.ibmindia.com.",0,legit_2
"Internship Opportunity at Deloitte. Role: Machine Learning Engineer Intern. Duration: 4 months. Location: Gurgaon (Hybrid). Stipend: ₹15,000/month. No registration fee.",0,legit_6
"Google/Microsoft/Amazon is hiring freshers! Salary ₹80,000/month. Send your resume to amazon.hiring@gmail.com and pay ₹499 application fee.",1,scam_21
"Position: Data Analyst
Company: Accenture
Location: Ahmedabad
Experience: 3-5 years
Skills: Kubernetes, PostgreSQL, Machine Learning
Apply: https://careers.accenture.com

Equal opportunity employer.",0,legit_3
"About Deutsche Bank: We are a leading edtech company based in Gurgaon.

Role: DevOps Engineer
Responsibilities:
- Design and develop TypeScript solutions
- Collaborate with cross-functional teams
- Write clean, maintainable code

Requirements:
- 7+ years in TypeScript
- Strong problem-solving skills
- Excellent communication

Benefits: Health insurance, flexible hours, learning budget

Apply: https://careers.deutschebank.com",0,legit_15
🎉 Congratulations! Zomato internship offer! Pay ₹799 to reserve your spot. High stipend guaranteed. Contact us on WhatsApp: 9876543210,1,scam_6
We are looking for a UI/UX Designer to join our team at HCL Technologies. Requirements: 1+ years of experience in Kubernetes. Competitive salary and benefits. Apply at https://careers.hcltechnolog.com.,0,legit_0
"LAST CHANCE! Reliance hiring freshers NOW. ₹80,000/month. No skills required. Apply immediately before all positions are filled. Contact: amazon.hiring@gmail.com",1,scam_10
"LAST CHANCE! InstantHire Pvt Ltd hiring freshers NOW. ₹50,000/month. No skills required. Apply immediately before all positions are filled. Contact: hiring.paytm@gmail.com",1,scam_10
"Subject: Application for Data Scientist - Freshworks

Dear Hiring Manager,

I am writing to express my interest in the Data Scientist position at Freshworks. With 8 years of experience in JavaScript, I believe I would be a strong fit.

Best regards",0,legit_20
"Dear Applicant, After careful consideration, we regret to inform you that we will not be moving forward with your application for the Machine Learning Engineer position at Freshworks. We encourage you to apply for future openings. Regards, HR Team",0,legit_21
"ATTENTION: Amazon is hiring! Part-time job, earn ₹1,00,000/day! Simple typing work. Registration fee ₹799. DM now for details.",1,scam_9
"Hi! QuickHire Solutions is looking for data entry operators. Work from home. Earn ₹8,000/day. No experience needed. Pay ₹799 to start. WhatsApp: +91 98765 43210",1,scam_13
"Amazon is pleased to offer you the position of Business Development Executive. To complete verification, please send a scanned copy of your ID proof and PAN card to jobs.wipro@yahoo.in.",1,scam_31
"🌟 EliteJobs Global is hiring! DM us on Instagram @techvision_careers for details. Earn ₹25,000/month. Quick hiring process. No resume needed!",1,scam_18
FastTrack Placements recruitment update: your interview has been waived based on a strong profile match. Kindly complete KYC by sharing your Aadhaar and bank passbook photo to tcs.hr2024@gmail.com.,1,scam_34
Infosys invites applications for Software Engineer. CTC: 18.0 LPA. Location: Delhi NCR. Qualifications: B.Tech/M.Tech in Artificial Intelligence. Apply by 2 January 2025.,0,legit_4
"TCS/Infosys/Wipro walk-in drive! No experience needed. ₹1,50,000/month CTC. Registration fee ₹9999. Venue details after payment.",1,scam_22
"Position: DevOps Engineer
Company: CRED
Location: Bangalore
Experience: 6-9 years
Skills: Docker, Java, Go
Apply: https://careers.cred.com

Equal opportunity employer.",0,legit_3
"Salesforce is hiring a Cloud Architect. Location: Mumbai. Experience: 1+ years. Skills required: React, JavaScript. Send your resume to careers@salesforce.com.",0,legit_1
"Hello, this is Anjali from DreamJob India recruitment team. We reviewed your profile and would like to proceed with onboarding. Kindly share your bank account number and Aadhaar details to process your first month's salary in advance.",1,scam_30
"Tata Consultancy Services Summer Internship Program 2025. Duration: 3 months. Stipend: ₹40,000/month. Eligibility: Students in Computer Science. Apply at https://careers.tataconsulta.com by 25 December 2025.",0,legit_5
"Thank you for your interest in SAP Labs. We are currently reviewing applications for the Business Analyst position. Our recruitment process includes: 1) Resume screening, 2) Technical interview, 3) HR discussion. We do not charge any fees.",0,legit_12
"Join our early-stage startup Adobe! We're building health tech and need a Data Scientist. Equity + competitive salary. If you're passionate about Data Science, send your resume to careers@adobe.com.",0,legit_18
MegaCorp International recruitment update: your interview has been waived based on a strong profile match. Kindly complete KYC by sharing your Aadhaar and bank passbook photo to placement.infosys@outlook.com.,1,scam_34
You won a lottery selection for EliteJobs Global internship! Pay ₹2999 to claim your position. Certificate + stipend provided. Act fast!,1,scam_14
